407738	Family with sequence similarity 19 (chemokine (C-C motif)-like), member A1
10725	NFAT5
85476	GFM1
85477	SCIN
10724	MGEA5
10723	SLC12A7
135250	RAET1E
10728	PTGES3
10726	NUDC
318	NUDT2
319	APOF
51290	ERGIC2
316	Aldehyde oxidase 1
317	APAF1
312	ANXA13
313	AOAH
310	ANXA7
311	ANXA11
10730	YME1L1
85445	CNTNAP4
51293	CD320
85440	Dock7
51294	PCDH12
85441	PRIC285
10733	PLK4
51297	Plunc
10736	SIX2
10735	STAG2
327	APEH (gene)
328	APEX1
329	BIRC2
51280	GOLM1
323	APBB2
324	Adenomatous polyposis coli
325	Serum amyloid P component
326	Autoimmune regulator
320	APBA1
321	APBA2
322	APBB1
85458	DIXDC1
10742	RAI2
85456	TNKS1BP1
10741	RBBP9
85235	HIST1H2AH
51282	SCAND1
85236	HIST1H2BK
51284	TLR 7
10749	KIF1C
10747	MASP2 (protein)
10746	MAP3K2
51289	Relaxin/insulin-like family peptide receptor 3
147700	KLC3
10755	GIPC1
51276	ZNF571
10758	TRAF3IP2
51274	KLF3
51272	BET1L
51271	UBAP1
390201	OR10V1
10750	GRAP
10752	CHL1
10753	CAPN9
302	Annexin A2
301	Annexin A1
306	Annexin A3
308	Annexin A5
307	ANXA4
309	ANXA6
10768	AHCYL1
10769	PLK2
10766	TOB2
51267	CLEC1A
51266	CLEC1B
51263	MRPL30
10761	PLAC1
10765	JARID1B
10762	NUP50
10763	Nestin (protein)
1601	DAB2
1602	DACH1
1600	DAB1
1609	DGKQ
1607	DGKB
1608	DGKG
1605	Dystroglycan
1606	DGKA
1603	DAD1
1604	Decay-accelerating factor
90423	ATP6V1E2
51251	NT5C3
83989	C5orf21
10777	ARPP-21
83986	ITFG3
51253	MRPL37
51259	TMEM216
10775	POP4 (gene)
51257	MARCH2
85403	EAF1
10776	ARPP-19
85406	DNAJC14
10771	ZMYND11
10772	FUSIP1
118924	C10orf4
90411	MCFD2
90410	IFT20
340980	OR52B6
83998	REG4
10788	IQGAP2
83999	KREMEN1
51247	PAIP2
85415	RHPN2
10787	NCKAP1
85414	SLC45A3
10785	WDR4
51248	PDZD11
10782	ZNF274
83990	BRIP1
10783	NEK6
83992	CTTNBP2
10798	OR5I1
10797	MTHFD2
53373	TPCN1
10795	ZNF268
10799	RPP40
4927	NUP88
4928	NUP98
4925	NUCB2
392391	OR5C1
1628	DBP (gene)
155184	SLC2A7
392390	OR1L6
1627	DBN1
4926	Nuclear mitotic apparatus protein 1
1629	DBT (gene)
4929	Nuclear receptor related 1 protein
53371	NUP54
4920	ROR2
1620	DBC1
1622	Diazepam binding inhibitor
4923	Neurotensin receptor 1
1621	Dopamine beta hydroxylase
4924	NUCB1
4921	Discoidin domain-containing receptor 2
4922	Neurotensin
100124700	HOTAIR
392376	OR13C2
90427	BMF (gene)
1617	DAZ1
1616	Death associated protein 6
4938	OAS1
1615	DARS (gene)
4939	OAS2
1618	DAZL
4931	NVL (gene)
1613	DAPK3
1612	DAPK1
1611	DAP (gene)
4935	GPR143
53353	LRP1B
53354	PANK1
53358	SHC3
1647	GADD45A
4947	OAZ2
4948	OCA2
1649	DNA damage-inducible transcript 3
1643	DDB2
4946	OAZ1
1645	AKR1C1
1642	DDB1
4940	OAS3
1641	Doublecortin
53340	SPA17
53343	NUDT9
390212	GPR152
53347	UBASH3A
53349	ZFYVE1
4958	OMD (gene)
1639	DCTN1
1638	Dopachrome tautomerase
1636	Angiotensin-converting enzyme
1634	Decorin
1633	Deoxycytidine kinase
4956	ODF1
4957	ODF2
93664	CADPS2
4950	Occludin
1630	Deleted in Colorectal Cancer
4951	LOC4951
4952	OCRL
4953	ODC1
53339	BTBD1
53335	BCL11A
1671	DEFA6
1670	DEFA5
1662	DDX10
90480	GADD45GIP1
1663	DDX11
1665	DHX15
1667	Defensin, alpha 1
1668	DEFA3
1669	DEFA4
204801	NLRP11
390275	OR8A1
145873	MESP2
1660	RNA Helicase A
1652	DDT (gene)
1653	DDX1
1650	DDOST
1656	DDX6
1654	DDX3X
1655	DDX5
594857	Neuropeptide S
390265	OR10G7
390264	OR10G4
390261	OR6M1
390260	OR6X1
1690	COCH
127829	ARL8A
1687	DFNA5
4901	NRL (gene)
4909	Neurotrophin-4
4908	Neurotrophin-3
4907	NT5E
4905	N-ethylmaleimide sensitive fusion protein
4904	Y box binding protein 1
392392	OR1K1
349149	GJC3
1678	TIMM8A
1676	DFFA
4913	NTHL1
1677	DFFB
1674	Desmin
1672	Defensin, beta 1
1673	Beta-defensin 2
4919	ROR1
127833	SYT2
135228	CD109
4915	TrkB receptor
4914	TrkA receptor
4916	TrkC receptor
90390	MED30
1577	CYP3A5
4899	NRF1
1579	CYP4A11
4897	NRCAM
1574	CYP3A
1573	CYP2J2
4898	NRD1
1576	CYP3A4
1580	CYP4B1
1581	Cholesterol 7 alpha-hydroxylase
353164	TAS2R42
1582	CYP8B1
54499	TMCO1
1583	Cholesterol side-chain cleavage enzyme
54498	SMOX
55540	IL17RB
54495	TMX3
65055	REEP1
390199	OR4D9
65057	ACD (gene)
65056	GPBP1
390197	OR4D10
65059	RAPH1
390195	OR5AN1
4888	Neuropeptide Y receptor Y6
4889	Neuropeptide Y receptor Y5
1589	21-Hydroxylase
1588	Aromatase
4884	NPTX1
4885	NPTX2
1586	CYP17A1
4886	Neuropeptide Y receptor Y1
1585	Aldosterone synthase
4887	Neuropeptide Y receptor Y2
1584	Steroid 11-beta-hydroxylase
1593	CYP27A1
4892	NRAP
1594	25-Hydroxyvitamin D3 1-alpha-hydroxylase
4891	DMT1
1591	CYP24A1
55554	KLK15
4893	Neuroblastoma RAS viral oncogene homolog
1592	CYP26A1
55553	SOX6
151871	Developmental pluripotency associated 2
55558	PLXNA3
54470	ARMCX6
115939	C16orf42
54471	SMCR7L
54475	NLE1
54474	Keratin 20
55520	ELAC1
54472	TOLLIP
54477	PLEKHA5
54476	RNF216
390174	OR9G1
65078	Reticulon 4 receptor
245909	DEFB106A
390191	OR5B12
245908	DEFB105A
390190	OR5B2
54487	DGCR8 (gene)
390181	OR5AK2
55539	KCNQ1DN
338751	OR52L1
55536	CDCA7L
4857	NOVA1
4856	NOV (gene)
4855	NOTCH4
4854	Notch 3
4853	Notch-2
4852	Neuropeptide Y
4851	Notch-1
65010	SLC26A6
55507	GPRC5D
55504	TNFRSF19
55503	TRPV6
55506	H2AFY2
4860	Purine nucleoside phosphorylase
65018	PINK1
55502	HES6
55501	CHST12
4846	Endothelial NOS
4841	NONO
4843	Nitric oxide synthase 2 (inducible)
4842	NOS1
4849	CNOT3
4848	CNOT2
442194	OR10C1
65003	MRPL11
65009	NDRG4
55512	SMPD3
143684	FAM76B
65008	MRPL1
55510	DDX43
442191	OR5U1
4879	Brain natriuretic peptide
338785	KRT79
151888	BTLA
151887	CCDC80
4882	NPR2
4883	NPR3
4880	Natriuretic peptide precursor C
285362	SUMF1
4881	NPR1
4863	NPAT (gene)
4862	NPAS2
4864	NPC1
4867	NPHP1
4869	NPM1
4868	Nephrin
51227	PIGP
5950	Retinol binding protein 4
285343	C3orf23
54413	NLGN3
51225	ABI3
284217	Laminin, alpha 1
51228	GLTP
51222	ZNF219
124590	USH1G
5949	RBP3
220988	HNRPA3
5948	RBP2
5947	RBP1
5940	RNA binding motif protein, Y-linked, family 1, member A1
18298	H2AFB2
285335	SLC9A10
124583	CANT1
51230	PHF20
54429	TAS2R5
51232	CRIM1
5937	RBMS1
5934	Retinoblastoma-like protein 2
5933	Retinoblastoma-like protein 1
5936	RBM4
254879	OR2T6
5935	RBM3
5930	RBBP6
5932	RBBP8
5931	RBBP7
51208	CLDN18
51206	GPVI
51207	DUSP13
5971	RELB
51205	ACP6
5972	Renin
728194	RSPH10B
51202	DDX47
5970	RELA
51200	CPA4 (gene)
51201	ZDHHC2 (gene)
56413	Leukotriene B4 receptor 2
5965	RECQL
389434	Iodotyrosine deiodinase
245973	ATP6V1C2
5962	Radixin
5968	REG1B
5967	REG1A
5966	REL
51218	GLRX5
391	RhoG
390	Rnd3
393	ARHGAP4
392	ARHGAP1
5961	Peripherin 2
394	ARHGAP5
129685	TAF8
54407	SLC38A2
150290	DUSP18
5959	RDH5
396	ARHGDIA
397	ARHGDIB
5954	RCN1
398	ARHGDIG
399	RhoH
5956	OPN1LW
5955	RCN2
5994	RFXAP
55589	BMP2K
5993	RFX5
5992	RFX4
381	ARF5
5991	RFX3
382	ARF6
5990	RFX2
55584	CHRNA9
376497	SLC27A1
389	RhoC
5989	RFX1
388	RHOB
387	RHOA
5987	TRIM27
5984	RFC4
5985	RFC5
56478	EIF4ENIF1
56479	KCNQ5
56474	CTPS2
128178	EDARADD
341640	FREM2
5981	RFC1
5980	REV3L
5983	RFC3
373	TRIM23
5982	RFC2
54461	FBXW5
55596	ZCCHC8
54460	MRPS21
5977	DPF2
379	ARL4D
55591	VEZT
5978	RE1-silencing transcription factor
378	ARF4
5979	RET proto-oncogene
375	ARF1
5973	RENBP
374	Amphiregulin
377	ARF3
5976	UPF1
124538	OR4D2
154091	SLC2A12
54431	DNAJC10
54432	YIPF1
361	Aquaporin 4
54433	Nucleolar protein, member A1
362	AQP5
54434	SSH1
360	Aquaporin 3
366	AQP9
364	AQP7
245932	DEFB119
369	ARAF
368	ABCC6
367	Androgen receptor
55572	FOXRED1
353174	Zinc-activated ion channel
55577	NAGK
55576	STAB2
350	Apolipoprotein H
54443	ANLN
351	Amyloid precursor protein
55578	FAM48A
5995	Retinal G protein coupled receptor
353	Adenine phosphoribosyltransferase
5996	RGS1
355	Fas receptor
5997	RGS2
354	Prostate-specific antigen
5998	RGS3
5999	RGS4
356	Fas ligand
359	Aquaporin 2
358	Aquaporin 1
85480	Thymic stromal lymphopoietin
403314	APOBEC4
255626	HIST1H2BA
10609	SC65
51170	HSD17B11
391194	OR2M2
10617	STAMBP
10616	RBCK1
51172	NAGPA
391196	OR2M7
391195	OR2T33
10618	TGOLN2
10613	ERLIN1
85320	ABCC11
10612	TRIM3
51176	Lymphoid enhancer-binding factor 1
10615	Sperm associated antigen 5
10614	HEXIM1
51177	PLEKHO1
10611	PDLIM5
10610	ST6GALNAC2
202	AIM1
204	AK2
205	AK3L1
23780	APOL2
391191	OR2AK2
207	AKT1
208	AKT2
51160	VPS28
391190	OR2L8
51162	EGFL7
10629	TAF6L
51163	DBR1
10628	TXNIP
10627	MRCL3
10626	TRIM16
391189	OR11L1
10625	IVNS1ABP
51167	CYB5R4
51168	MYO15A
135152	B3GAT2
10623	POLR3C
10621	POLR3F
10620	ARID3B
23788	MTCH2
23787	MTCH1
23786	BCL2L13
211	ALAS1
212	ALAS2
118856	MMP21
210	ALAD
215	ABCD1
216	ALDH1A1
213	Serum albumin
214	ALCAM
219	ALDH1B1
135138	PACRG
51192	CKLF (gene)
51191	HERC5
217	ALDH2
218	Aldehyde dehydrogenase 3 family, member A1
138050	HGSNAT
51199	NIN (gene)
51196	PLCE1
51194	IPO11
220	ALDH1A3
221	ALDH3B1
222	ALDH3B2
223	Aldehyde dehydrogenase 9 family, member A1
225	ABCD2
226	Aldolase A
129807	NEU4
229	Aldolase B
51182	HSPA14
51187	C15orf15
10603	SH2B2
10602	CDC42EP3
10608	MXD4
10607	TBL3
51184	ATPBD1C
51185	Cereblon
10605	PAIP1
138046	RALYL
10600	USP16
85358	SHANK3
5919	Chemerin
147841	SPC24
5917	RARS (gene)
5918	RARRES1
5915	Retinoic acid receptor beta
5916	Retinoic acid receptor gamma
5913	RAPSN
5914	Retinoic acid receptor alpha
5911	RAP2A
5912	RAP2B
5910	RAP1GDS1
10652	YKT6
10653	SPINT2
51138	COPS4
25898	RCHY1
25896	INTS7
25897	RNF19A
25894	PLEKHG4
129880	BBS5
51130	ASB3
23759	PPIL2
10656	KHDRBS3
10657	KHDRBS1
10658	CUGBP1
51132	RNF12
10659	CUGBP2
5926	ARID4A
5927	JARID1A
5928	RBBP4
5929	RBBP5
5924	RASGRF2
5925	Retinoblastoma protein
5920	RARRES3
5921	RAS p21 protein activator 1
10665	C6orf10
51126	NAT5
25888	ZNF473
23741	EID1
10666	CD226
51128	SAR1B
10663	CXCR6
10664	CTCF
51129	ANGPTL4
25885	POLR1A
10660	LBX1
23746	AIPL1
51124	IER3IP1
10667	FARS2
23770	FKBP8
6992	PPP1R11
284403	WDR62
6993	DYNLT1
6990	DYNLT3
10630	PDPN
162998	OR7D2
10631	POSTN
10632	ATP5L
10634	GAS2L1
85301	Collagen, type XXVII, alpha 1
51155	HN1 (gene)
54504	CPVL
10636	RGS14
23779	ARHGAP8
54507	ADAMTSL4
51151	SLC45A2
51150	SDF4
5905	RANGAP1
5906	RAP1A
5908	RAP1B
5909	RAP1GAP
6997	Teratocarcinoma-derived growth factor 1
5900	RALGDS
6996	Thymine-DNA glycosylase
5901	Ran (biology)
6999	TDO2
5902	RANBP1
5903	RANBP2
23767	FLRT3
10640	EXOC5
23764	MAFF (gene)
23765	IL17RA
23762	OSBP2
10643	IGF2BP3
85315	PAQR8
10644	IGF2BP2
51147	ING4
10641	TUSC4
23760	PITPNB
85313	PPIL4
10642	IGF2BP1
23761	PISD (gene)
10647	SCGB1D2
51144	HSD17B12
51143	DYNC1LI1
10645	CAMKK2
23768	FLRT2
51141	INSIG2
90338	ZNF160
128312	HIST3H2BB
10699	CORIN
10694	CCT8
10693	CCT6B
10692	RRH
1523	CUTL1
4824	NKX3-1
10690	FUT9
4825	NKX6-1
6964	TRD@
10691	GMEB1
1522	Cathepsin Z
1525	Coxsackie virus and adenovirus receptor
6965	TRG@
1524	CX3CR1
4820	NKTR
60626	RIC8A
4821	NKX2-2
1521	Cathepsin W
1520	Cathepsin S
128308	MRPL55
4829	Neuromedin B receptor
1528	Cytochrome b5, type A
23705	Cell adhesion molecule 1
23704	KCNE4
23708	GSPT2
6983	TRGV9
4833	NME4
1514	Cathepsin L1
1513	Cathepsin K
1512	Cathepsin H
4835	NQO2
6975	TECTB
4836	N-myristoyltransferase 1
1511	Cathepsin G
1510	Cathepsin E
4830	NME1
4831	NME2
4832	NME3
1519	Cathepsin O
4837	NNMT
4838	NODAL
4839	NOL1
222487	GPR97
1515	Cathepsin L2
10678	B3GNT2
10673	B-cell activating factor
10672	GNA13
10670	RRAGA
6950	T-complex 1
10675	CSPG5
6945	MLX (gene)
6947	Haptocorrin
6941	TCF19
4802	NFYC
6942	TCF20
1500	CTNND1
4803	Nerve growth factor
1503	CTP synthase 1
4800	NFYA
6943	TCF21 (gene)
6944	VPS72
4801	NFYB
4807	NHLH1
4804	Low-affinity nerve growth factor receptor
1506	CTRL (gene)
1509	Cathepsin D
6949	Treacle protein
1508	Cathepsin B
4809	NHP2L1
392255	GDF6
390113	OR4X1
10681	GNB5
10683	DLL3
10686	CLDN16
10687	PNMA2
4810	NHS (gene)
6954	TCP11
4811	Entactin
6955	TRA@
4814	NINJ1
112755	STX1B
338917	VSX2
1572	CYP2F1
1571	CYP2E1
60673	Autophagy-related protein 101
390148	OR5W2
60674	GAS5
60676	PAPPA2
390144	OR5D16
390142	OR5D13
6928	HNF1B
6927	HNF1A
6929	TCF3
158471	PRUNE2
6921	TCEB1
1562	CYP2C18
6924	TCEB3
6923	TCEB2
6926	TBX3
1565	CYP2D6
6925	TCF4
60682	SMAP1
135112	NCOA7
60681	FKBP10
6938	TCF12
1559	CYP2C9
1557	CYP2C19
1558	CYP2C8
6932	TCF7
1555	CYP2B6
1553	CYP2A13
6936	C2orf3
6935	ZEB1
6934	TCF7L2
390168	OR5M1
390167	OR5M10
390162	OR5M9
1548	CYP2A6
1549	CYP2A7
199974	CYP4Z1
6909	TBX2
6906	Thyroxine-binding globulin
6905	TBCE
6908	TATA-binding protein
6907	TBL1X
1540	CYLD (gene)
6902	TBCA
6901	Tafazzin
6904	TBCD
1543	Cytochrome P450, family 1, member A1
1544	CYP1A2
1545	CYP1B1
6900	CNTN2
1546	CYP2A
390157	OR8K1
146802	SLC47A2
442361	OR2A2
390151	OR8H2
390152	OR8H3
390155	OR5T1
390154	OR5T3
1537	CYC1
6919	TCEA2
6917	TCEA1
140290	TCP10L
6916	Thromboxane-A synthase
6915	Thromboxane receptor
1535	Cytochrome b-245, alpha polypeptide
6910	TBX5 (gene)
1536	CYBB
1534	CYB561
4798	NFRKB
1475	Cystatin A
4799	NFX1
1474	CST6 (gene)
1477	CSTF1
1476	Cystatin B
1479	CSTF3
1478	CSTF2
55646	LYAR
390054	OR52A5
390059	OR51M1
390058	OR51B6
1482	NKX2-5
55643	BTBD2
55644	OSGEP
1488	CTBP2
1487	CTBP1
1486	CTBS
1485	CTAG1B
390061	OR51Q1
390063	OR51I1
284383	OR2Z1
390064	OR51I2
390066	OR52D1
390067	OR52H1
1490	CTGF
55651	NOLA2
4791	NFKB2
55650	PIGV
4790	NFKB1
4793	NFKBIB
55655	NLRP2
55656	INTS8
1495	Catenin (cadherin-associated protein), alpha 1
4792	IκBα
4795	NFKBIL1
1493	CTLA-4
4794	NFKBIE
1457	Casein kinase 2, alpha 1
1459	CSNK2A2
4778	NFE2
4779	NFE2L1
1453	CSNK1D
4776	NFATC4
1452	Casein kinase 1, alpha 1
4774	NFIA
1454	CSNK1E
4775	NFATC3
390081	OR52E4
25907	TMEM158
390077	OR52N2
53405	CLIC5
390078	OR52E6
25909	AHCTF1
390075	OR52N5
25902	MTHFD1L
55669	MFN1
390072	OR52N4
4784	NFIX
55665	URG4
4783	NFIL3
1460	CSNK2B
55666	NPLOC4
4782	NFIC (gene)
4781	NFIB (gene)
1462	Versican
4780	NFE2L2
55660	PRPF40A
55661	DDX27
390079	OR52E8
55662	HIF1AN
55670	PEX26
1469	CST1
1468	SLC25A10
392309	OR13J1
1466	CSRP2
4763	Neurofibromin 1
5899	RALB
5898	RALA
1465	CSRP1
1464	CSPG4
1463	Neurocan
30061	Ferroportin
390082	OR52E5
25915	C3orf60
203447	NRK (gene)
390083	OR56A3
25913	POT1
55677	IWS1
66036	MTMR9
4771	Merlin (protein)
1472	CST4
1473	CST5
4773	NFATC2
1470	CST2
1471	Cystatin C
4772	NFATC1
66037	BOLL
153090	DAB2IP
114569	MAL2 (gene)
93621	MRFAP1
4753	NELL2
4752	NEK3
4759	NEU2
4758	NEU1
4756	NEO1
81050	OR5AC2
4761	NEUROD2
4762	NEUROG1
4760	NEUROD1
55600	ITLN1
55603	FAM46A
55605	KIF21A
390093	OR10A6
55607	PPP1R9A
114571	SLC22A9
254973	OR1L4
4741	NEFM
252839	TMEM9
4745	NELL1
4747	NEFL
55612	C20orf42
55611	OTUB1
55610	FLJ20097 / CCDC132
4750	NEK1
4751	NEK2
55614	KIF16B
100126791	EGOT (gene)
55619	Dock10
55617	TASP1
4739	NEDD9
4738	NEDD8
4736	RPL10A
4735	SEPT2
4734	NEDD4
4733	DRG1
1497	CTNS (gene)
93643	TJAP1
4731	NDUFV3
1499	Beta-catenin
55620	STAP2
66002	CYP4F12
55629	PNRC2
66008	TRAK2
117285	DEFB118
55624	POMGNT1
55627	SMPD4
403239	OR2T27
403253	OR4A47
4728	NDUFS8
128209	KLF17
4729	NDUFV2
4724	NDUFS4
4723	NDUFV1
4726	NDUFS6
4725	NDUFS5
4720	NDUFS2
4722	NDUFS3
55632	KIAA1333
55631	LRRC40
93649	MYOCD
81061	OR11H1
55638	GOLSYN
55636	CHD7
54518	APBB1IP
280	AMY2B
25960	GPR124
54510	PCDH18
285440	CYP4V2
285	ANGPT2
284	Angiopoietin 1
283	Angiogenin
54512	Exosome component 4
288	ANK3
286	ANK1
143503	OR51E1
143502	OR52I2
25974	MMACHC
270	AMP deaminase
200576	PIKFYVE
25976	TIPARP
272	AMPD3
271	AMPD2
122042	Relaxin/insulin-like family peptide receptor 2
274	BIN1
25978	CHMP2B
54521	WDR44
54520	CCDC93
273	Amphiphysin
5831	PYCR1
56548	CHST7
276	AMY1A
5830	PEX5
5832	Aldehyde dehydrogenase 18 family, member A1
279	AMY2A
25970	SH2B1
56547	MMP26
117248	GALNTL2
117247	SLC16A10
54539	NDUFB11
117246	FTSJ3
51102	MECR
54535	CCHCR1
54538	ROBO4
81037	CLPTM1L
51100	SH3GLB1
81030	ZBP1
54532	USP53
51106	TFB1M
25988	MIZF
81031	SLC2A10
51103	NDUFAF1
81033	KCNH6
51109	RDH11
25984	KRT23
5826	ABCD4
5825	ABCD3
5824	PEX19
5822	PWP2
5820	PVT1
5829	Paxillin
5828	PXMP3
114548	NALP3
81029	WNT5B
81027	TUBB1
54549	SDK2
129787	TMEM18
51111	SUV420H1
51114	ZDHHC9
293	SLC25A6
51117	COQ4
51118	UTP11L
290	Alanine aminopeptidase
54541	DDIT4
25994	HIGD1A
51119	SBDS
25996	REXO2
291	SLC25A4
5813	PURA
5814	PURB
5810	RAD1 homolog
5817	CD155
5819	PVRL2
5818	PVRL1
5891	RAGE (gene)
55684	C9orf86
54550	EFCBP2
5890	RAD51L1
55683	FLJ10081
240	Arachidonate 5-lipoxygenase
5894	C-Raf
241	5-Lipoxygenase-activating protein
55687	TRMU
5893	RAD52
25920	Cofactor of BRCA1
54556	ING3
5892	RAD51L3
85378	TUBGCP6
85377	MICALL1
25928	SOSTDC1
25929	GEMIN5
100289581	DUX4
5887	RAD23B
5888	RAD51
244	ANXA8L2
5885	RAD21
242	ALOX12B
5886	RAD23A
249	ALPL
248	ALPI
55681	SCYL2
5889	RAD51C
247	ALOX15B
246	ALOX15
55693	JMJD2D
55696	RBM22
5880	RAC2
55695	NSUN5
25930	PTPN23
30008	EFEMP2
55698	RADIL
30009	TBX21
55697	VAC14
5881	RAC3
25932	CLIC4
54567	DLL4
85369	FAM40A
5884	RAD17
5883	RAD9A
230	Aldolase C
85366	MYLK2
200539	ANKRD23
25936	NSL1
25937	WWTR1
85365	ALG2
30000	TNPO2
25939	SAMHD1
85363	TRIM5alpha
30001	ERO1L
239	ALOX12
231	AKR1B1
5877	RABIF
5878	RAB5C
5879	RAC1
55690	PACS1
238	Anaplastic lymphoma kinase
55692	LUC7L
5873	RAB27A
54575	UGT1A10
54576	UGT1A8
25945	PVRL3
5872	RAB13
5871	MAP4K2
25942	SIN3A
54578	UGT1A6
5870	RAB6A
30014	Sperm protein associated with the nucleus, X-linked, family member A1
30012	TLX3
54579	UGT1A5
30010	NXPH1
85397	RGS8
30011	SH3KBP1
5869	RAB5B
5867	RAB4A
5868	RAB5A
267	AMFR
5865	RAB3B
266	AMELY
5863	RGL2
265	AMELX
5864	RAB3A
5860	QDPR
25953	PNKD
250	Placental alkaline phosphatase
5862	RAB2A
118788	PIK3AP1
5861	RAB1A
54584	GNB1L
25950	RWDD3
54583	EGLN1
284366	KLK9
169026	SLC30A8
25957	SFRS18
391211	OR2G6
25959	ANKRD25
5858	PZP (gene)
259	Alpha-1-microglobulin/bikunin precursor
5859	QARS
1411	Crystallin, beta A1
1410	CRYAB
1415	CRYBB2
941	CD80
942	CD86
1414	CRYBB1
1413	CRYBA4
940	CD28
1419	CRYGB
1418	CRYGA
1417	CRYBB3
943	CD30
949	SCARB1
947	CD34
948	CD36
390036	OR52K1
80736	SLC44A4
390037	OR52I1
390038	OR51D1
80739	C6orf25
1420	CRYGC
1421	Crystallin, gamma D
930	CD19
344758	GPR149
931	CD20
932	MS4A3
1428	CRYM
933	CD22
1427	CRYGS
1429	CRYZ
939	CD27
929	CD14
128853	DUSP15
84899	TMTC4
84898	PLXDC2
84897	TBRG1
84894	LINGO1
80726	KIAA1683
80723	TMEM22
158326	FREM1
1437	Granulocyte macrophage colony-stimulating factor
1436	Colony stimulating factor 1 receptor
920	CD4
1435	Macrophage colony-stimulating factor
1432	MAPK14
928	CD9
925	CD8A
923	CD6
57223	SMEK2
924	CD7
921	CD5 (protein)
922	CD5L
1438	Granulocyte macrophage colony-stimulating factor receptor
90249	UNC5A
84889	SLC7A3
84888	SPPL2A
919	CD247
1440	Granulocyte colony-stimulating factor
80712	ESX1
84883	AIFM2
347468	OR13H1
1446	CSN1S1
441639	OR9K2
1445	C-src tyrosine kinase
1448	CSN3 (gene)
1447	CSN2
1441	Granulocyte colony-stimulating factor receptor
914	CD2
128866	CHMP4B
915	CD3D
916	T-cell surface glycoprotein CD3 epsilon chain
917	CD3G
128869	PIGU
912	CD1D
913	CD1E
84876	ORAI1
84875	PARP10
84873	GPR128
908	CCT6A
84879	MFSD2
909	CD1A
80704	SLC19A3
84870	RSPO3
989	SEPT7
988	CDC5L
987	LRBA
984	CDC2L1
983	Cdk1
84866	TMEM25
84867	PTPN5
8500	Liprin-alpha-1
8501	SLC43A1
84868	HAVCR2
8502	PKP4
84864	MINA
405754	HERV-FRD
977	CD151
90203	SNX21
976	CD97
978	Cytidine deaminase
973	CD79A
972	CD74
975	CD81
974	CD79B
8515	ITGA10
8514	KCNAB2
8517	IKBKG
969	CD69
8516	ITGA8
8519	IFITM1
967	CD63
966	CD59
963	CD53
962	CD48
961	CD47
441608	OR5B3
960	CD44
8520	HAT1
8521	GCM1
8522	GAS7
1409	CRYAA
959	CD154
958	CD40 (protein)
8504	PEX3
8503	PIK3R3
90226	UCN2
955	ENTPD6
8509	NDST2
954	ENTPD2
1406	CRX (gene)
957	ENTPD5
1407	Cryptochrome
956	ENTPD3
1408	CRY2
8507	ENC1
1401	C-reactive protein
951	CD37
950	SCARB2
953	ENTPD1
952	CD38
1404	HAPLN1
1400	CRMP1
8510	MMP23B
81631	MAP1LC3B
122740	OR4K14
122742	OR4L1
122748	OR11H6
81620	DNA replication factor CDT1
126961	HIST2H3C
81621	KAZALD1
81622	UNC93B1
81623	DEFB126
4292	MLH1
4291	MLF1
4294	MAP3K10
4293	MAP3K9
4296	MAP3K11
4298	MLLT1
4297	MLL (gene)
4299	AFF1
79290	OR13A1
79295	OR5H6
81614	NIPA2
81617	CAB39L
81616	ACSBG2
81618	ITM2C
219428	OR4C16
81611	ANP32E
219429	OR4C11
83756	TAS1R3
56172	ANKH
5802	PTPRS
29082	CHMP4A
5801	PTPRR
5803	PTPRZ1
29086	C19orf62
29085	PHPT1
5800	PTPRO
81609	SNX27
29088	MRPL15
81608	FIP1L1
219432	OR4C6
29087	THYN1
219431	OR4S2
5806	PTX3
81606	LBH
219438	OR5D18
5805	PTS (gene)
219437	OR5L1
219436	OR5D14
54606	DDX56
83743	GRWD1
54602	NDFIP2
83746	L3MBTL2
56181	FAM54B
260425	MAGI3
54600	UGT1A9
996	CDC27
997	CDC34
29093	MRPL22
994	CDC25B
995	CDC25C
29094	HSPC159
993	CDC25A
29097	CNIH4
990	CDC6
991	CDC20
29099	COMMD9
998	CDC42
999	CDH1 (gene)
23205	ACSBG1
23203	PMPCA
23204	ARL6IP1
80778	ZNF34
81671	TMEM49
23200	ATP11B
23209	MLC1
23208	SYT11
81669	CCNL2
219453	OR8K5
80781	Collagen, type XVIII, alpha 1
122786	FRMD6
23214	XPO6
23216	TBC1D1
23210	JMJD6
23212	RRS1
23213	SULF1
23219	FBXO28
2517	Fucosidase
2516	Steroidogenic factor 1
219447	OR5AS1
2519	FUCA2
29079	MED4
29072	SETD2
201294	UNC13D
29074	MRPL18
2512	Ferritin light chain
29070	CCDC113
2515	ADAM2
83795	KCNK16
56132	PCDHB3
56131	PCDHB4
56137	PCDHA12
219477	OR8J1
56133	PCDHB2
56134	PCDHAC2
2529	FUT7
2528	FUT6
219479	OR5R1
2527	FUT5
128817	CSTL1
80765	STARD5
2525	Fucosyltransferase 3
2524	FUT2
80764	THAP7
2523	FUT1
219473	OR8K3
2521	FUS
2520	Gastrin
80746	TSEN2
56143	PCDHA5
56142	PCDHA6
219464	OR5T2
128821	CST9L
29057	TMEM29
56146	PCDHA2
2539	Glucose-6-phosphate dehydrogenase
56147	Protocadherin alpha 1
2538	G6PC
219469	OR8H1
